,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
14761,nc,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,13.2152511,0.7341306,2128.0029,state,fb-survey
14762,nd,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,11.2407236,2.4213768,170.1701,state,fb-survey
14763,ne,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,15.9732303,1.6483428,493.9868,state,fb-survey
14764,nh,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,17.5026294,1.8812288,408.0,state,fb-survey
14765,nj,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,11.594034,0.9184809,1214.9988,state,fb-survey
14766,nm,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,16.7690053,1.4967189,623.0342,state,fb-survey
14767,nv,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,11.2072735,1.3781133,523.9713,state,fb-survey
14768,ny,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,13.3000698,0.6231005,2969.9999,state,fb-survey
14769,oh,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,16.1444781,0.7339756,2512.9994,state,fb-survey
14770,ok,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,15.126703,1.2558279,814.0575,state,fb-survey
14771,or,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,15.5692228,1.0747574,1138.012,state,fb-survey
14772,pa,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,13.7306932,0.6534631,2774.001,state,fb-survey
14773,ri,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,8.245308,2.0007349,188.9975,state,fb-survey
14774,sc,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,13.4936884,0.9594657,1268.0008,state,fb-survey
14775,sd,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,12.0341925,2.1743311,223.9131,state,fb-survey
14776,tn,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,16.2504124,0.9452507,1523.1863,state,fb-survey
14777,tx,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,12.5593058,0.5122,4186.0082,state,fb-survey
14778,ut,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,12.9679853,1.3578905,612.0995,state,fb-survey
14779,va,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,13.1871628,0.7738762,1911.5794,state,fb-survey
14780,vt,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,12.9230289,2.427264,191.0001,state,fb-survey
14781,wa,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,15.3683528,0.8407611,1839.9877,state,fb-survey
14782,wi,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,12.3821041,0.8844132,1387.0013,state,fb-survey
14783,wv,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,24.7396961,1.7556716,604.0512,state,fb-survey
14784,wy,smoothed_wdepressed_7d,2022-02-15,2022-02-20,5,14.7207557,2.685952,174.0111,state,fb-survey
14785,ak,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.0949597,2.2554643,209.0,state,fb-survey
14786,al,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.3746815,1.092878,970.0295,state,fb-survey
14787,ar,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.3075289,1.3790936,644.6438,state,fb-survey
14788,az,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,11.6255717,0.8606487,1387.0404,state,fb-survey
14789,ca,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.7513622,0.4517296,5452.0288,state,fb-survey
14790,co,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.5274118,0.9848693,1205.9684,state,fb-survey
14791,ct,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.1747676,1.2651985,760.0,state,fb-survey
14792,de,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,16.7733526,2.2209681,283.0073,state,fb-survey
14793,fl,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,10.4972044,0.4679791,4289.9996,state,fb-survey
14794,ga,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.225487,0.8103888,1633.9839,state,fb-survey
14795,hi,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.0786185,2.0407311,255.0,state,fb-survey
14796,ia,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.8332214,1.139664,917.7186,state,fb-survey
14797,id,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,11.7455309,1.4485749,494.0006,state,fb-survey
14798,il,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.7954278,0.6920611,2482.9995,state,fb-survey
14799,in,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,16.0138448,0.9588025,1463.0022,state,fb-survey
14800,ks,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.1995414,1.2611994,765.9429,state,fb-survey
14801,ky,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,18.5306469,1.1928519,1060.9913,state,fb-survey
14802,la,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,15.0449426,1.223963,853.1849,state,fb-survey
14803,ma,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.7504996,1.0080956,1167.002,state,fb-survey
14804,md,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,8.9854982,0.9490418,907.9921,state,fb-survey
14805,me,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.2512915,1.5989208,478.0,state,fb-survey
14806,mi,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.8246872,0.6653689,2690.9972,state,fb-survey
14807,mn,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,10.3683579,0.88781,1179.0474,state,fb-survey
14808,mo,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.7607554,0.9579581,1293.1658,state,fb-survey
14809,ms,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,17.2250216,1.5398539,601.3119,state,fb-survey
14810,mt,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.46693,1.8169614,352.9875,state,fb-survey
14811,nc,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.4089515,0.743928,2098.0026,state,fb-survey
14812,nd,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,10.3970359,2.3396573,170.1874,state,fb-survey
14813,ne,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.4615193,1.5888878,489.992,state,fb-survey
14814,nh,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,18.9280669,1.9229339,415.0,state,fb-survey
14815,nj,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,11.1791161,0.9130732,1190.9988,state,fb-survey
14816,nm,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,15.7742755,1.4466006,634.8877,state,fb-survey
14817,nv,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,11.6317965,1.4309747,501.9713,state,fb-survey
14818,ny,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.4094953,0.6272732,2950.9998,state,fb-survey
14819,oh,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.7261482,0.7133128,2467.9993,state,fb-survey
14820,ok,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,15.9999636,1.2786396,822.0574,state,fb-survey
14821,or,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,14.8696887,1.0707956,1104.0098,state,fb-survey
14822,pa,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.882348,0.6389445,2749.0013,state,fb-survey
14823,ri,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,9.9835179,2.1981063,185.998,state,fb-survey
14824,sc,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.2881499,0.9293194,1248.0005,state,fb-survey
14825,sd,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,11.5076067,2.0910296,232.9006,state,fb-survey
14826,tn,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,15.2491081,0.9253874,1509.1819,state,fb-survey
14827,tx,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.8304006,0.5190698,4151.0099,state,fb-survey
14828,ut,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.683385,1.3936567,608.1019,state,fb-survey
14829,va,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.3758384,0.7740389,1933.902,state,fb-survey
14830,vt,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.0232027,2.4416516,190.0001,state,fb-survey
14831,wa,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,15.2922894,0.8495066,1794.9898,state,fb-survey
14832,wi,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,12.0938698,0.8900527,1342.0014,state,fb-survey
14833,wv,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,22.9242306,1.707464,606.0515,state,fb-survey
14834,wy,smoothed_wdepressed_7d,2022-02-16,2022-02-21,5,13.5492643,2.5163396,184.989,state,fb-survey
14835,ak,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.4721605,2.3394122,213.0,state,fb-survey
14836,al,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.6288957,1.0976462,977.0221,state,fb-survey
14837,ar,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.5625442,1.411215,624.7398,state,fb-survey
14838,az,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,11.4601152,0.8694861,1342.1548,state,fb-survey
14839,ca,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.1255865,0.4447831,5386.0288,state,fb-survey
14840,co,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.2882035,1.011517,1196.9386,state,fb-survey
14841,ct,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,15.2331707,1.2933006,772.0,state,fb-survey
14842,de,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.0798164,2.0785545,280.0073,state,fb-survey
14843,fl,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,9.9606818,0.456218,4308.9998,state,fb-survey
14844,ga,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.201589,0.82135,1587.9854,state,fb-survey
14845,hi,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.8434898,2.0749363,260.0,state,fb-survey
14846,ia,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.7470538,1.1154997,893.822,state,fb-survey
14847,id,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,10.7733993,1.3769538,507.0005,state,fb-survey
14848,il,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.2834816,0.6787923,2499.9996,state,fb-survey
14849,in,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,16.0508662,0.9707099,1429.9992,state,fb-survey
14850,ks,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.6959785,1.2374036,771.9717,state,fb-survey
14851,ky,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,18.0005926,1.1734243,1071.9816,state,fb-survey
14852,la,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,16.4184741,1.2787708,839.1849,state,fb-survey
14853,ma,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.700217,1.0166114,1144.003,state,fb-survey
14854,md,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,8.2187164,0.9190842,892.9919,state,fb-survey
14855,me,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.5531118,1.6064465,454.0,state,fb-survey
14856,mi,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.6632658,0.6661873,2658.0149,state,fb-survey
14857,mn,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,11.1111025,0.9274789,1148.1445,state,fb-survey
14858,mo,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.0342667,0.9655844,1294.0011,state,fb-survey
14859,ms,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,17.2381886,1.551393,592.7587,state,fb-survey
14860,mt,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,10.3195613,1.6215768,351.9524,state,fb-survey
14861,nc,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.4139049,0.7476162,2078.0021,state,fb-survey
14862,nd,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.2517532,2.4563374,178.1807,state,fb-survey
14863,ne,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.0309536,1.5414459,476.9626,state,fb-survey
14864,nh,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,17.6452622,1.8667679,417.0,state,fb-survey
14865,nj,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,10.0894907,0.8738399,1187.9986,state,fb-survey
14866,nm,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,15.679935,1.4420341,635.8053,state,fb-survey
14867,nv,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.9399434,1.5449622,471.9713,state,fb-survey
14868,ny,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.2411451,0.6256272,2934.9998,state,fb-survey
14869,oh,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.6257524,0.6815047,2534.0028,state,fb-survey
14870,ok,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,16.1890519,1.2918156,813.0572,state,fb-survey
14871,or,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,15.422236,1.0869654,1104.0077,state,fb-survey
14872,pa,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,13.0995272,0.6445602,2740.0014,state,fb-survey
14873,ri,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,10.9293151,2.2062368,199.997,state,fb-survey
14874,sc,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,11.3671637,0.905783,1228.0002,state,fb-survey
14875,sd,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,10.7603256,2.0178636,235.8304,state,fb-survey
14876,tn,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,15.327427,0.934477,1486.1915,state,fb-survey
14877,tx,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.7679982,0.5180553,4149.9835,state,fb-survey
14878,ut,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,12.5723975,1.356779,597.1019,state,fb-survey
14879,va,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.453548,0.8065753,1900.582,state,fb-survey
14880,vt,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,15.1805986,2.6525671,183.0001,state,fb-survey
14881,wa,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.5864624,0.8401696,1764.992,state,fb-survey
14882,wi,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,11.8547918,0.8824144,1341.9845,state,fb-survey
14883,wv,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,22.7435579,1.7227285,592.0514,state,fb-survey
14884,wy,smoothed_wdepressed_7d,2022-02-17,2022-02-22,5,14.8805958,2.6751416,176.9927,state,fb-survey
14885,ak,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,16.8091907,2.5743634,211.0,state,fb-survey
14886,al,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.4661749,1.1000085,963.0262,state,fb-survey
14887,ar,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,14.0313673,1.3708249,641.9128,state,fb-survey
14888,az,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.7319296,0.9189242,1315.8009,state,fb-survey
14889,ca,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.5606523,0.4551331,5302.0317,state,fb-survey
14890,co,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,14.7107257,1.0277022,1187.9384,state,fb-survey
14891,ct,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,14.8685267,1.2922437,758.0,state,fb-survey
14892,de,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,15.1188078,2.1562754,276.0073,state,fb-survey
14893,fl,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,10.1358738,0.4641478,4228.0001,state,fb-survey
14894,ga,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,11.9237785,0.8163206,1575.9812,state,fb-survey
14895,hi,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,10.7176734,1.88257,270.0,state,fb-survey
14896,ia,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.6759606,1.1570634,881.8106,state,fb-survey
14897,id,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,10.5406212,1.3610783,509.0095,state,fb-survey
14898,il,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.9758922,0.6710033,2507.9996,state,fb-survey
14899,in,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,16.2502247,0.9887851,1391.9998,state,fb-survey
14900,ks,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.7598765,1.2318745,781.9716,state,fb-survey
14901,ky,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,17.627609,1.1711372,1058.6673,state,fb-survey
14902,la,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,16.0052749,1.2626883,843.185,state,fb-survey
14903,ma,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.5574118,1.0099305,1149.004,state,fb-survey
14904,md,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,8.4454343,0.9384383,877.992,state,fb-survey
14905,me,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.8441804,1.5549302,463.0,state,fb-survey
14906,mi,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.1607594,0.6583278,2637.015,state,fb-survey
14907,mn,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,11.9606482,0.9580645,1147.2078,state,fb-survey
14908,mo,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.6228676,0.9633271,1268.0014,state,fb-survey
14909,ms,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,17.7319137,1.5860053,579.9329,state,fb-survey
14910,mt,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,10.8160623,1.6650345,347.944,state,fb-survey
14911,nc,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.9177942,0.7382507,2064.0015,state,fb-survey
14912,nd,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.8797733,2.5677838,170.1807,state,fb-survey
14913,ne,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,11.154771,1.4324846,482.9641,state,fb-survey
14914,nh,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,14.4344609,1.716891,419.0,state,fb-survey
14915,nj,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,9.3574351,0.8503461,1172.9988,state,fb-survey
14916,nm,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.9406291,1.3875248,623.1592,state,fb-survey
14917,nv,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.9393372,1.6273818,452.9684,state,fb-survey
14918,ny,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.5335173,0.6325084,2925.0001,state,fb-survey
14919,oh,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.5704409,0.6874277,2482.0027,state,fb-survey
14920,ok,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,16.3658514,1.3031013,806.0573,state,fb-survey
14921,or,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,15.44022,1.0874822,1104.01,state,fb-survey
14922,pa,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.1961205,0.6490647,2719.0015,state,fb-survey
14923,ri,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,10.8061754,2.1423868,209.996,state,fb-survey
14924,sc,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,11.4881176,0.9271133,1183.0001,state,fb-survey
14925,sd,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,11.5571502,2.1614327,218.7913,state,fb-survey
14926,tn,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,15.3050201,0.932306,1491.3329,state,fb-survey
14927,tx,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.8520957,0.5196959,4146.9835,state,fb-survey
14928,ut,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.7012808,1.4143327,591.1019,state,fb-survey
14929,va,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,13.0085776,0.7719921,1898.8056,state,fb-survey
14930,vt,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,16.7116904,2.7885316,179.0001,state,fb-survey
14931,wa,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,15.9694779,0.8789522,1736.9897,state,fb-survey
14932,wi,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,12.4250872,0.8974585,1350.9846,state,fb-survey
14933,wv,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,21.5657931,1.7135813,576.0518,state,fb-survey
14934,wy,smoothed_wdepressed_7d,2022-02-18,2022-02-23,5,15.0553962,2.7349193,170.9775,state,fb-survey
14935,ak,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.6629184,2.4645946,206.0,state,fb-survey
14936,al,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.4365157,1.0871957,984.0245,state,fb-survey
14937,ar,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.1098556,1.4026728,651.9358,state,fb-survey
14938,az,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.4359798,0.9000431,1344.2471,state,fb-survey
14939,ca,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.7378882,0.4561503,5342.0413,state,fb-survey
14940,co,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.9398431,1.0104678,1174.9384,state,fb-survey
14941,ct,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.8310272,1.268503,785.0,state,fb-survey
14942,de,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.8721049,2.0966234,288.0073,state,fb-survey
14943,fl,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,10.0457179,0.4646797,4185.0,state,fb-survey
14944,ga,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.3237919,0.8360086,1545.9828,state,fb-survey
14945,hi,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,11.0038127,1.8802579,277.0,state,fb-survey
14946,ia,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.4140778,1.1469769,882.8741,state,fb-survey
14947,id,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,11.0671274,1.4143668,492.0091,state,fb-survey
14948,il,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.5300655,0.6634472,2490.0,state,fb-survey
14949,in,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.8084004,0.9465665,1407.9999,state,fb-survey
14950,ks,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.0857615,1.2331117,747.9716,state,fb-survey
14951,ky,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,16.529388,1.1542102,1035.668,state,fb-survey
14952,la,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.5875701,1.2325263,820.1846,state,fb-survey
14953,ma,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.7888974,0.9865279,1146.004,state,fb-survey
14954,md,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,8.42708,0.9259825,899.992,state,fb-survey
14955,me,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.2054595,1.6833639,455.0,state,fb-survey
14956,mi,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.739708,0.6512584,2621.0147,state,fb-survey
14957,mn,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,11.7215419,0.9543608,1136.0941,state,fb-survey
14958,mo,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.3024721,1.0199292,1245.926,state,fb-survey
14959,ms,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,17.4038551,1.5614552,589.5847,state,fb-survey
14960,mt,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.4188159,1.7783295,343.9272,state,fb-survey
14961,nc,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.376554,0.7222417,2079.002,state,fb-survey
14962,nd,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.5152525,2.581162,164.3393,state,fb-survey
14963,ne,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,11.4437421,1.4521097,480.6052,state,fb-survey
14964,nh,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.6734146,1.7491304,432.0,state,fb-survey
14965,nj,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,11.391182,0.9252651,1178.9988,state,fb-survey
14966,nm,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.8034227,1.4604889,623.8053,state,fb-survey
14967,nv,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.6197412,1.5958428,461.9587,state,fb-survey
14968,ny,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.6068881,0.6401087,2868.9999,state,fb-survey
14969,oh,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.6615276,0.6648168,2502.0026,state,fb-survey
14970,ok,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,16.007107,1.2995877,796.0571,state,fb-survey
14971,or,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.2464217,1.0616037,1084.0098,state,fb-survey
14972,pa,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,13.3975729,0.6576089,2683.0009,state,fb-survey
14973,ri,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,11.9731067,2.2456503,208.996,state,fb-survey
14974,sc,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,10.3581324,0.8851909,1185.0003,state,fb-survey
14975,sd,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.3230103,2.4222937,221.1342,state,fb-survey
14976,tn,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.4876196,0.9374684,1489.3327,state,fb-survey
14977,tx,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.72814,0.5204473,4100.9608,state,fb-survey
14978,ut,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,15.3839708,1.5019969,577.0096,state,fb-survey
14979,va,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.493404,0.7550944,1917.4279,state,fb-survey
14980,vt,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,14.7618397,2.7286246,169.0001,state,fb-survey
14981,wa,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,16.300328,0.8749988,1781.9896,state,fb-survey
14982,wi,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,12.6372569,0.9187306,1307.9848,state,fb-survey
14983,wv,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,21.7096691,1.7405211,561.0515,state,fb-survey
14984,wy,smoothed_wdepressed_7d,2022-02-19,2022-02-24,5,18.8142208,3.0336058,165.977,state,fb-survey
14985,ak,smoothed_wdepressed_7d,2022-02-20,2022-02-25,5,13.9224213,2.4918606,193.0,state,fb-survey
14986,al,smoothed_wdepressed_7d,2022-02-20,2022-02-25,5,15.3198622,1.147611,985.0244,state,fb-survey
14987,ar,smoothed_wdepressed_7d,2022-02-20,2022-02-25,5,15.7876794,1.4247793,654.9358,state,fb-survey
14988,az,smoothed_wdepressed_7d,2022-02-20,2022-02-25,5,12.4902572,0.9047933,1335.1469,state,fb-survey
14989,ca,smoothed_wdepressed_7d,2022-02-20,2022-02-25,5,12.1157004,0.4456202,5362.0413,state,fb-survey
