,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
15729,me,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,54.0212725,1.7112196,848.2234,state,fb-survey
15730,mi,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,42.1922412,0.7343354,4523.0335,state,fb-survey
15731,mn,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,47.757417,1.1513194,1882.235,state,fb-survey
15732,mo,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,42.5992893,1.0639972,2159.9248,state,fb-survey
15733,ms,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,41.6198238,1.5053772,1072.1979,state,fb-survey
15734,mt,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,29.2730902,1.891035,578.9674,state,fb-survey
15735,nc,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,52.9211571,0.8345797,3577.0047,state,fb-survey
15736,nd,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,28.0169796,2.6646395,284.0367,state,fb-survey
15737,ne,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,35.4382146,1.6967821,794.6854,state,fb-survey
15738,nh,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,47.0939887,1.8722709,710.7766,state,fb-survey
15739,nj,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,59.5880956,1.0277017,2279.9989,state,fb-survey
15740,nm,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,62.8208311,1.5281497,1000.1648,state,fb-survey
15741,nv,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,46.9153043,1.6930281,868.8715,state,fb-survey
15742,ny,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,60.9699614,0.668306,5327.9998,state,fb-survey
15743,oh,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,40.2535811,0.7390675,4402.9954,state,fb-survey
15744,ok,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,36.1517677,1.3228404,1319.0569,state,fb-survey
15745,or,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,75.1552217,0.995417,1884.4481,state,fb-survey
15746,pa,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,43.6016688,0.7341874,4562.0019,state,fb-survey
15747,ri,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,50.4369698,2.5061951,397.9945,state,fb-survey
15748,sc,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,40.6401119,1.0777192,2077.0011,state,fb-survey
15749,sd,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,30.9483993,2.2393276,426.1639,state,fb-survey
15750,tn,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,40.2333795,1.0000018,2404.6043,state,fb-survey
15751,tx,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,47.652678,0.5972967,6992.002,state,fb-survey
15752,ut,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,37.5644802,1.5065843,1033.2901,state,fb-survey
15753,va,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,56.1491803,0.8734646,3227.2347,state,fb-survey
15754,vt,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,66.6543568,2.4676704,365.0004,state,fb-survey
15755,wa,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,77.8153017,0.7437277,3120.9775,state,fb-survey
15756,wi,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,40.5857445,1.0149261,2340.9672,state,fb-survey
15757,wv,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,44.4120239,1.5993482,965.1513,state,fb-survey
15758,wy,smoothed_wwearing_mask_7d,2022-03-05,2022-03-10,5,28.5149867,2.7090551,277.749,state,fb-survey
15759,ak,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,57.3113385,2.6668422,344.0,state,fb-survey
15760,al,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,39.0387664,1.19805,1658.059,state,fb-survey
15761,ar,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,38.6216086,1.4941114,1061.8909,state,fb-survey
15762,az,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,47.6499831,1.063851,2204.0325,state,fb-survey
15763,ca,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,70.2558363,0.4659098,9626.7688,state,fb-survey
15764,co,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,42.5506272,1.0938853,2042.9026,state,fb-survey
15765,ct,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,59.8407412,1.2594618,1515.0,state,fb-survey
15766,dc,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,75.5898378,3.4173424,158.0,state,fb-survey
15767,de,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,52.6595446,2.2240241,504.0,state,fb-survey
15768,fl,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,44.1249756,0.5868881,7157.9996,state,fb-survey
15769,ga,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,46.1684247,0.9537917,2731.9645,state,fb-survey
15770,hi,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,81.2733904,1.8901617,426.0,state,fb-survey
15771,ia,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,32.0598024,1.2038728,1502.8874,state,fb-survey
15772,id,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,28.1494785,1.6216338,769.1211,state,fb-survey
15773,il,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,59.9168455,0.7438074,4341.0011,state,fb-survey
15774,in,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,39.3502983,0.9980331,2396.0,state,fb-survey
15775,ks,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,35.9845199,1.4037602,1169.001,state,fb-survey
15776,ky,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,39.7541435,1.1585411,1784.3774,state,fb-survey
15777,la,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,41.2957607,1.2978644,1439.184,state,fb-survey
15778,ma,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,62.0805235,1.0744831,2039.006,state,fb-survey
15779,md,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,67.937189,1.1283132,1710.9992,state,fb-survey
15780,me,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,53.5408701,1.7206037,840.2234,state,fb-survey
15781,mi,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,41.5697343,0.7350903,4495.0412,state,fb-survey
15782,mn,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,46.4789959,1.1447883,1898.1505,state,fb-survey
15783,mo,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,40.3283364,1.0562622,2156.9247,state,fb-survey
15784,ms,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,41.1535165,1.5218312,1045.6697,state,fb-survey
15785,mt,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,29.0389992,1.8849749,579.9496,state,fb-survey
15786,nc,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,52.1568212,0.8430433,3511.0045,state,fb-survey
15787,nd,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,29.5701059,2.6755147,290.9345,state,fb-survey
15788,ne,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,33.7947485,1.7006286,773.6111,state,fb-survey
15789,nh,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,44.7030105,1.827969,739.7766,state,fb-survey
15790,nj,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,58.8137394,1.0300604,2282.9992,state,fb-survey
15791,nm,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,59.7144325,1.5580953,990.925,state,fb-survey
15792,nv,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,45.6907728,1.6988371,859.8024,state,fb-survey
15793,ny,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,59.6607667,0.6729727,5314.0004,state,fb-survey
15794,oh,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,38.3649143,0.7389875,4330.001,state,fb-survey
15795,ok,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,36.0254924,1.3017568,1360.0571,state,fb-survey
15796,or,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,75.0507289,0.9992028,1875.4499,state,fb-survey
15797,pa,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,42.7597203,0.7311901,4578.0019,state,fb-survey
15798,ri,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,48.394955,2.5176846,393.994,state,fb-survey
15799,sc,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,41.7312643,1.080967,2081.0008,state,fb-survey
15800,sd,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,30.612275,2.2425333,422.3772,state,fb-survey
15801,tn,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,38.7938049,1.0029223,2360.6043,state,fb-survey
15802,tx,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,47.4167211,0.598142,6969.0021,state,fb-survey
15803,ut,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,37.3395839,1.4932519,1049.2925,state,fb-survey
15804,va,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,54.169423,0.8889925,3141.3284,state,fb-survey
15805,vt,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,66.0655659,2.5165519,354.0006,state,fb-survey
15806,wa,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,79.1581064,0.7315285,3082.9752,state,fb-survey
15807,wi,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,39.5430148,1.0153403,2318.9587,state,fb-survey
15808,wv,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,43.3149932,1.5827291,980.1516,state,fb-survey
15809,wy,smoothed_wwearing_mask_7d,2022-03-06,2022-03-11,5,28.7594816,2.6823498,284.7589,state,fb-survey
15810,ak,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,55.0414042,2.655202,351.0,state,fb-survey
15811,al,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,39.0427602,1.2006091,1651.0589,state,fb-survey
15812,ar,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,37.7040838,1.4928891,1053.8841,state,fb-survey
15813,az,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,47.1629479,1.0625892,2207.0325,state,fb-survey
15814,ca,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,69.5495428,0.4724812,9486.7843,state,fb-survey
15815,co,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,41.4094197,1.097873,2012.9024,state,fb-survey
15816,ct,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,59.0298169,1.2597292,1524.0,state,fb-survey
15817,dc,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,75.9313711,3.3382155,164.0,state,fb-survey
15818,de,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,50.5746769,2.2725772,484.0,state,fb-survey
15819,fl,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,43.5551802,0.5881096,7107.9999,state,fb-survey
15820,ga,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,45.698882,0.9615432,2683.9646,state,fb-survey
15821,hi,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,78.582783,2.0114005,416.0,state,fb-survey
15822,ia,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,31.1450887,1.2013813,1485.8082,state,fb-survey
15823,id,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,27.1433658,1.6089786,763.8925,state,fb-survey
15824,il,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,57.348603,0.7537725,4305.0236,state,fb-survey
15825,in,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,37.711023,0.9889019,2402.0004,state,fb-survey
15826,ks,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,35.0088188,1.3850755,1186.0009,state,fb-survey
15827,ky,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,38.4159327,1.1625836,1750.3761,state,fb-survey
15828,la,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,42.4221533,1.3142292,1414.184,state,fb-survey
15829,ma,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,61.1714245,1.0884093,2005.0055,state,fb-survey
15830,md,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,66.8475015,1.1458153,1687.9991,state,fb-survey
15831,me,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,53.0906129,1.7480745,815.0,state,fb-survey
15832,mi,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,40.3430146,0.7364098,4438.0325,state,fb-survey
15833,mn,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,43.9121609,1.1448102,1879.2587,state,fb-survey
15834,mo,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,40.1724252,1.0590412,2142.9091,state,fb-survey
15835,ms,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,42.4592703,1.5362813,1035.1574,state,fb-survey
15836,mt,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,28.4228095,1.8538833,591.9389,state,fb-survey
15837,nc,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,52.1070478,0.8435599,3507.004,state,fb-survey
15838,nd,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,28.1967251,2.6846383,280.9127,state,fb-survey
15839,ne,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,33.2057342,1.6866987,779.6097,state,fb-survey
15840,nh,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,41.9384634,1.815216,739.0,state,fb-survey
15841,nj,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,58.9356606,1.038972,2241.9984,state,fb-survey
15842,nm,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,59.1207735,1.5538917,1000.9244,state,fb-survey
15843,nv,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,47.0075535,1.6923274,869.7869,state,fb-survey
15844,ny,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,58.4944351,0.6797106,5255.001,state,fb-survey
15845,oh,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,37.5364757,0.7397152,4285.0008,state,fb-survey
15846,ok,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,35.6169339,1.2885711,1381.0564,state,fb-survey
15847,or,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,75.2665158,0.9968338,1873.4478,state,fb-survey
15848,pa,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,41.612298,0.7266836,4601.0019,state,fb-survey
15849,ri,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,46.1696207,2.5179777,391.9945,state,fb-survey
15850,sc,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,40.8268712,1.0743619,2093.001,state,fb-survey
15851,sd,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,30.0415604,2.2227905,425.3687,state,fb-survey
15852,tn,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,38.7208308,1.0068501,2340.6036,state,fb-survey
15853,tx,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,47.581817,0.602098,6880.0031,state,fb-survey
15854,ut,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,34.9805529,1.4843424,1032.2901,state,fb-survey
15855,va,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,53.5700045,0.8841451,3181.8029,state,fb-survey
15856,vt,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,64.7334249,2.5182238,360.0006,state,fb-survey
15857,wa,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,79.0374575,0.7366762,3052.9774,state,fb-survey
15858,wi,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,38.0716756,1.0135784,2294.9678,state,fb-survey
15859,wv,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,42.9441264,1.5925407,966.1022,state,fb-survey
15860,wy,smoothed_wwearing_mask_7d,2022-03-07,2022-03-12,5,28.8363596,2.7467082,272.0029,state,fb-survey
15861,ak,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,52.477628,2.6283461,361.0,state,fb-survey
15862,al,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,37.9913465,1.1959537,1647.0556,state,fb-survey
15863,ar,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,38.0615022,1.4999676,1047.8107,state,fb-survey
15864,az,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,48.0249803,1.0663687,2195.0634,state,fb-survey
15865,ca,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,68.8311458,0.477338,9415.7248,state,fb-survey
15866,co,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,40.6360905,1.0922976,2021.8663,state,fb-survey
15867,ct,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,57.5327203,1.2822576,1486.0,state,fb-survey
15868,dc,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,72.8352837,3.4523868,166.0,state,fb-survey
15869,de,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,46.2561033,2.3072288,467.0,state,fb-survey
15870,fl,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,42.7518766,0.5882009,7073.9996,state,fb-survey
15871,ga,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,45.5517862,0.964895,2663.9677,state,fb-survey
15872,hi,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,77.8815943,2.0324801,417.0,state,fb-survey
15873,ia,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,30.8935088,1.2031653,1474.8081,state,fb-survey
15874,id,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,26.9781593,1.6038135,765.8741,state,fb-survey
15875,il,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,55.9668628,0.7561631,4310.0238,state,fb-survey
15876,in,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,36.2376508,0.9846915,2382.9997,state,fb-survey
15877,ks,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,34.1307987,1.3733007,1192.0585,state,fb-survey
15878,ky,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,37.8604448,1.163439,1738.0674,state,fb-survey
15879,la,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,42.6753521,1.3055859,1435.184,state,fb-survey
15880,ma,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,58.8416974,1.1070757,1976.005,state,fb-survey
15881,md,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,65.1318561,1.1689495,1661.9991,state,fb-survey
15882,me,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,51.9050932,1.7469396,818.0,state,fb-survey
15883,mi,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,39.8787127,0.7335176,4456.0323,state,fb-survey
15884,mn,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,42.3317698,1.1520905,1839.2037,state,fb-survey
15885,mo,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,41.1475429,1.0642709,2137.9824,state,fb-survey
15886,ms,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,42.1744392,1.5385024,1030.3216,state,fb-survey
15887,mt,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,30.4023226,1.8970468,587.9568,state,fb-survey
15888,nc,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,50.7331934,0.8510412,3451.0038,state,fb-survey
15889,nd,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,26.6263647,2.6091757,286.9758,state,fb-survey
15890,ne,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,31.8878756,1.6691131,779.6119,state,fb-survey
15891,nh,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,41.7187453,1.8262755,729.0,state,fb-survey
15892,nj,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,59.001321,1.0490643,2197.9983,state,fb-survey
15893,nm,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,57.0703917,1.5551791,1012.9942,state,fb-survey
15894,nv,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,46.9133121,1.6969592,864.8463,state,fb-survey
15895,ny,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,57.5456899,0.6843162,5217.0011,state,fb-survey
15896,oh,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,37.2250069,0.7387328,4282.0006,state,fb-survey
15897,ok,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,33.848787,1.2637657,1401.9993,state,fb-survey
15898,or,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,73.686209,1.0149005,1882.4469,state,fb-survey
15899,pa,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,40.5179693,0.7266014,4565.0018,state,fb-survey
15900,ri,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,46.4472399,2.4813207,403.995,state,fb-survey
15901,sc,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,40.7281677,1.079646,2071.0016,state,fb-survey
15902,sd,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,28.5343458,2.2237683,412.3692,state,fb-survey
15903,tn,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,38.2906731,1.0042522,2342.924,state,fb-survey
15904,tx,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,46.7610203,0.6017998,6874.0024,state,fb-survey
15905,ut,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,34.7233976,1.4890726,1022.2286,state,fb-survey
15906,va,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,52.4406812,0.8835555,3194.7456,state,fb-survey
15907,vt,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,63.5084924,2.5586437,354.0006,state,fb-survey
15908,wa,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,78.3447424,0.7541566,2982.9785,state,fb-survey
15909,wi,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,37.047378,1.0085251,2292.9675,state,fb-survey
15910,wv,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,41.5516975,1.580649,972.0527,state,fb-survey
15911,wy,smoothed_wwearing_mask_7d,2022-03-08,2022-03-13,5,28.4345758,2.73526,271.9899,state,fb-survey
15912,ak,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,49.7217857,2.6687612,351.0,state,fb-survey
15913,al,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,38.3709442,1.2059497,1626.0339,state,fb-survey
15914,ar,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,38.9930696,1.5132664,1038.8093,state,fb-survey
15915,az,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,48.3249558,1.0642667,2204.7095,state,fb-survey
15916,ca,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,68.0963882,0.4852154,9227.7277,state,fb-survey
15917,co,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,41.5753666,1.1048514,1989.8685,state,fb-survey
15918,ct,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,55.1079163,1.3148374,1431.0,state,fb-survey
15919,dc,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,76.7528392,3.3394288,160.0,state,fb-survey
15920,de,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,44.3289811,2.3061951,464.0073,state,fb-survey
15921,fl,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,41.6704663,0.5960284,6841.9993,state,fb-survey
15922,ga,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,45.3435247,0.9628988,2672.9791,state,fb-survey
15923,hi,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,76.4687027,2.0649454,422.0,state,fb-survey
15924,ia,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,30.1622354,1.2000415,1462.7203,state,fb-survey
15925,id,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,25.9238281,1.6132358,737.8736,state,fb-survey
15926,il,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,53.3301187,0.7657105,4245.0233,state,fb-survey
15927,in,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,34.7345929,0.9805071,2358.0001,state,fb-survey
15928,ks,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,35.1387026,1.3962814,1169.0295,state,fb-survey
15929,ky,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,38.0044225,1.1646332,1737.0667,state,fb-survey
15930,la,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,42.8059186,1.3213717,1402.1837,state,fb-survey
15931,ma,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,57.6469661,1.116952,1957.005,state,fb-survey
15932,md,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,64.2174618,1.1822582,1643.9917,state,fb-survey
15933,me,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,51.9306058,1.7731104,794.0,state,fb-survey
15934,mi,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,38.5839866,0.7329499,4411.0319,state,fb-survey
15935,mn,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,41.0071978,1.1569841,1807.1921,state,fb-survey
15936,mo,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,40.2632139,1.0564606,2154.982,state,fb-survey
15937,ms,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,42.072553,1.5628346,997.8315,state,fb-survey
15938,mt,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,29.8351072,1.9422009,554.9568,state,fb-survey
15939,nc,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,49.4675204,0.8569399,3404.0036,state,fb-survey
15940,nd,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,25.6517641,2.6146332,278.9757,state,fb-survey
15941,ne,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,31.51723,1.6754792,768.8671,state,fb-survey
15942,nh,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,42.3345945,1.879604,691.0,state,fb-survey
15943,nj,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,57.6159641,1.0667383,2145.9982,state,fb-survey
15944,nm,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,57.6743249,1.5699987,990.348,state,fb-survey
15945,nv,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,45.8569682,1.7142961,844.8434,state,fb-survey
15946,ny,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,56.3023404,0.6951012,5092.0014,state,fb-survey
15947,oh,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,36.3027534,0.7442208,4175.0012,state,fb-survey
15948,ok,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,32.2100116,1.2528953,1390.9992,state,fb-survey
15949,or,smoothed_wwearing_mask_7d,2022-03-09,2022-03-14,5,73.9602648,1.0221214,1843.4443,state,fb-survey
