,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
15557,ky,smoothed_wworried_finances,2022-03-03,2022-03-08,5,41.2551079,1.588043,960.9999,state,fb-survey
15558,la,smoothed_wworried_finances,2022-03-03,2022-03-08,5,43.3571591,1.8624577,707.9996,state,fb-survey
15559,ma,smoothed_wworried_finances,2022-03-03,2022-03-08,5,36.1531202,1.4933866,1035.0015,state,fb-survey
15560,md,smoothed_wworried_finances,2022-03-03,2022-03-08,5,35.4602637,1.6126618,879.9997,state,fb-survey
15561,me,smoothed_wworried_finances,2022-03-03,2022-03-08,5,35.0902677,2.2517339,449.2234,state,fb-survey
15562,mi,smoothed_wworried_finances,2022-03-03,2022-03-08,5,34.9385989,0.9930684,2304.9983,state,fb-survey
15563,mn,smoothed_wworried_finances,2022-03-03,2022-03-08,5,30.5897277,1.4630534,991.9254,state,fb-survey
15564,mo,smoothed_wworried_finances,2022-03-03,2022-03-08,5,37.6627522,1.4563663,1106.9256,state,fb-survey
15565,ms,smoothed_wworried_finances,2022-03-03,2022-03-08,5,38.9593742,2.0863013,546.3575,state,fb-survey
15566,mt,smoothed_wworried_finances,2022-03-03,2022-03-08,5,37.8453797,2.990832,262.9676,state,fb-survey
15567,nc,smoothed_wworried_finances,2022-03-03,2022-03-08,5,38.9601145,1.1523088,1791.0025,state,fb-survey
15568,nd,smoothed_wworried_finances,2022-03-03,2022-03-08,5,37.3412773,3.5809259,182.4652,state,fb-survey
15569,ne,smoothed_wworried_finances,2022-03-03,2022-03-08,5,38.2893348,2.3950218,411.9259,state,fb-survey
15570,nh,smoothed_wworried_finances,2022-03-03,2022-03-08,5,36.2313654,2.3980244,401.7766,state,fb-survey
15571,nj,smoothed_wworried_finances,2022-03-03,2022-03-08,5,37.9998205,1.3982789,1204.9996,state,fb-survey
15572,nm,smoothed_wworried_finances,2022-03-03,2022-03-08,5,39.4464632,2.091945,545.817,state,fb-survey
15573,nv,smoothed_wworried_finances,2022-03-03,2022-03-08,5,37.0221276,2.2515167,459.9377,state,fb-survey
15574,ny,smoothed_wworried_finances,2022-03-03,2022-03-08,5,41.9297714,0.9365442,2776.0003,state,fb-survey
15575,oh,smoothed_wworried_finances,2022-03-03,2022-03-08,5,35.0508653,1.0029839,2262.9982,state,fb-survey
15576,ok,smoothed_wworried_finances,2022-03-03,2022-03-08,5,46.1549153,1.8936405,693.057,state,fb-survey
15577,or,smoothed_wworried_finances,2022-03-03,2022-03-08,5,38.4149685,1.5486488,986.438,state,fb-survey
15578,pa,smoothed_wworried_finances,2022-03-03,2022-03-08,5,41.2749043,1.0085393,2383.0007,state,fb-survey
15579,ri,smoothed_wworried_finances,2022-03-03,2022-03-08,5,37.4711554,3.4933317,191.9985,state,fb-survey
15580,sc,smoothed_wworried_finances,2022-03-03,2022-03-08,5,35.5925404,1.4868186,1037.001,state,fb-survey
15581,sd,smoothed_wworried_finances,2022-03-03,2022-03-08,5,30.0604589,3.1081188,217.6322,state,fb-survey
15582,tn,smoothed_wworried_finances,2022-03-03,2022-03-08,5,40.1954155,1.3817969,1258.9908,state,fb-survey
15583,tx,smoothed_wworried_finances,2022-03-03,2022-03-08,5,44.6771951,0.829866,3589.0055,state,fb-survey
15584,ut,smoothed_wworried_finances,2022-03-03,2022-03-08,5,39.0696405,2.1354295,522.0387,state,fb-survey
15585,va,smoothed_wworried_finances,2022-03-03,2022-03-08,5,39.8033391,1.2088733,1639.5714,state,fb-survey
15586,vt,smoothed_wworried_finances,2022-03-03,2022-03-08,5,34.7097625,3.598577,175.0001,state,fb-survey
15587,wa,smoothed_wworried_finances,2022-03-03,2022-03-08,5,34.9243495,1.1907155,1602.9901,state,fb-survey
15588,wi,smoothed_wworried_finances,2022-03-03,2022-03-08,5,33.6427797,1.3854792,1163.0009,state,fb-survey
15589,wv,smoothed_wworried_finances,2022-03-03,2022-03-08,5,46.367074,2.2254871,502.1009,state,fb-survey
15590,wy,smoothed_wworried_finances,2022-03-03,2022-03-08,5,39.7558312,4.169516,137.7668,state,fb-survey
15591,ak,smoothed_wworried_finances,2022-03-04,2022-03-09,5,43.7199603,3.6469618,185.0,state,fb-survey
15592,al,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.5784342,1.6882439,839.0352,state,fb-survey
15593,ar,smoothed_wworried_finances,2022-03-04,2022-03-09,5,41.173598,2.1236249,537.0757,state,fb-survey
15594,az,smoothed_wworried_finances,2022-03-04,2022-03-09,5,37.4970181,1.4757294,1076.1778,state,fb-survey
15595,ca,smoothed_wworried_finances,2022-03-04,2022-03-09,5,42.0219779,0.7159836,4752.6275,state,fb-survey
15596,co,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.7060888,1.5420939,976.9636,state,fb-survey
15597,ct,smoothed_wworried_finances,2022-03-04,2022-03-09,5,34.7987389,1.6715976,812.0,state,fb-survey
15598,de,smoothed_wworried_finances,2022-03-04,2022-03-09,5,32.1434978,3.0728143,231.0,state,fb-survey
15599,fl,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.2412815,0.8025275,3666.9994,state,fb-survey
15600,ga,smoothed_wworried_finances,2022-03-04,2022-03-09,5,37.1154459,1.3019229,1376.9815,state,fb-survey
15601,hi,smoothed_wworried_finances,2022-03-04,2022-03-09,5,34.6057789,3.2749357,211.0,state,fb-survey
15602,ia,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.8289117,1.7117871,793.9767,state,fb-survey
15603,id,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.7494691,2.5227186,365.2394,state,fb-survey
15604,il,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.9665041,1.0253769,2262.0003,state,fb-survey
15605,in,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.8070946,1.3708732,1275.0031,state,fb-survey
15606,ks,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.6372856,1.962093,603.0008,state,fb-survey
15607,ky,smoothed_wworried_finances,2022-03-04,2022-03-09,5,42.525238,1.6290412,921.0004,state,fb-survey
15608,la,smoothed_wworried_finances,2022-03-04,2022-03-09,5,42.6579131,1.8787549,692.9994,state,fb-survey
15609,ma,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.6933031,1.494518,1040.002,state,fb-survey
15610,md,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.7590936,1.6234811,881.9996,state,fb-survey
15611,me,smoothed_wworried_finances,2022-03-04,2022-03-09,5,37.3125125,2.3734319,415.2234,state,fb-survey
15612,mi,smoothed_wworried_finances,2022-03-04,2022-03-09,5,35.7930266,1.0002513,2297.0071,state,fb-survey
15613,mn,smoothed_wworried_finances,2022-03-04,2022-03-09,5,30.4005254,1.4701291,978.9851,state,fb-survey
15614,mo,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.0793815,1.4522995,1117.9253,state,fb-survey
15615,ms,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.9900588,2.0821814,553.5261,state,fb-survey
15616,mt,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.5047883,2.9032911,274.9854,state,fb-survey
15617,nc,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.4741093,1.1582293,1781.0021,state,fb-survey
15618,nd,smoothed_wworried_finances,2022-03-04,2022-03-09,5,40.7830145,3.6583628,180.448,state,fb-survey
15619,ne,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.4787539,2.4083053,411.9535,state,fb-survey
15620,nh,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.1463857,2.5057883,375.7766,state,fb-survey
15621,nj,smoothed_wworried_finances,2022-03-04,2022-03-09,5,37.9954565,1.4147817,1176.9996,state,fb-survey
15622,nm,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.3470465,2.098718,541.8211,state,fb-survey
15623,nv,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.9125493,2.3035866,451.9435,state,fb-survey
15624,ny,smoothed_wworried_finances,2022-03-04,2022-03-09,5,41.4057088,0.9365515,2766.0002,state,fb-survey
15625,oh,smoothed_wworried_finances,2022-03-04,2022-03-09,5,36.0160656,1.0142844,2239.9983,state,fb-survey
15626,ok,smoothed_wworried_finances,2022-03-04,2022-03-09,5,45.6151686,1.9155873,676.0568,state,fb-survey
15627,or,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.3656691,1.5650229,965.4373,state,fb-survey
15628,pa,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.7848564,1.0144256,2328.0007,state,fb-survey
15629,ri,smoothed_wworried_finances,2022-03-04,2022-03-09,5,41.0597202,3.5410959,192.998,state,fb-survey
15630,sc,smoothed_wworried_finances,2022-03-04,2022-03-09,5,35.7544058,1.4727815,1059.0007,state,fb-survey
15631,sd,smoothed_wworried_finances,2022-03-04,2022-03-09,5,31.7940513,3.2014064,211.5858,state,fb-survey
15632,tn,smoothed_wworried_finances,2022-03-04,2022-03-09,5,40.0266521,1.3891371,1243.9912,state,fb-survey
15633,tx,smoothed_wworried_finances,2022-03-04,2022-03-09,5,44.8841755,0.838565,3518.0019,state,fb-survey
15634,ut,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.7469148,2.165662,506.0387,state,fb-survey
15635,va,smoothed_wworried_finances,2022-03-04,2022-03-09,5,38.5255996,1.2145791,1605.4327,state,fb-survey
15636,vt,smoothed_wworried_finances,2022-03-04,2022-03-09,5,39.6675705,3.5774385,187.0002,state,fb-survey
15637,wa,smoothed_wworried_finances,2022-03-04,2022-03-09,5,34.8836347,1.2039898,1566.9902,state,fb-survey
15638,wi,smoothed_wworried_finances,2022-03-04,2022-03-09,5,32.8643647,1.3755974,1165.9922,state,fb-survey
15639,wv,smoothed_wworried_finances,2022-03-04,2022-03-09,5,46.0952059,2.2357302,497.1007,state,fb-survey
15640,wy,smoothed_wworried_finances,2022-03-04,2022-03-09,5,34.5303692,3.9793094,142.7663,state,fb-survey
15641,ak,smoothed_wworried_finances,2022-03-05,2022-03-10,5,42.3154687,3.8004578,169.0,state,fb-survey
15642,al,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.4423353,1.6752979,851.0355,state,fb-survey
15643,ar,smoothed_wworried_finances,2022-03-05,2022-03-10,5,42.1335012,2.1110748,547.0758,state,fb-survey
15644,az,smoothed_wworried_finances,2022-03-05,2022-03-10,5,37.8580538,1.4818956,1071.2922,state,fb-survey
15645,ca,smoothed_wworried_finances,2022-03-05,2022-03-10,5,41.7485326,0.7171117,4729.0566,state,fb-survey
15646,co,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.1881717,1.5504548,981.9338,state,fb-survey
15647,ct,smoothed_wworried_finances,2022-03-05,2022-03-10,5,35.6014221,1.7003378,793.0,state,fb-survey
15648,de,smoothed_wworried_finances,2022-03-05,2022-03-10,5,30.7866324,3.0306242,232.0,state,fb-survey
15649,fl,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.345137,0.8134021,3606.9993,state,fb-survey
15650,ga,smoothed_wworried_finances,2022-03-05,2022-03-10,5,37.6236116,1.3180005,1350.982,state,fb-survey
15651,hi,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.3258207,3.2723709,216.0,state,fb-survey
15652,ia,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.5201352,1.7391458,782.9765,state,fb-survey
15653,id,smoothed_wworried_finances,2022-03-05,2022-03-10,5,37.9744146,2.5429451,364.2403,state,fb-survey
15654,il,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.2593111,1.0308239,2223.0008,state,fb-survey
15655,in,smoothed_wworried_finances,2022-03-05,2022-03-10,5,41.0805953,1.3948799,1244.003,state,fb-survey
15656,ks,smoothed_wworried_finances,2022-03-05,2022-03-10,5,35.9367476,1.9556263,601.9716,state,fb-survey
15657,ky,smoothed_wworried_finances,2022-03-05,2022-03-10,5,42.7293557,1.6371684,913.002,state,fb-survey
15658,la,smoothed_wworried_finances,2022-03-05,2022-03-10,5,42.8055977,1.8850268,688.9997,state,fb-survey
15659,ma,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.6416408,1.4969567,1036.0015,state,fb-survey
15660,md,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.5640203,1.6451461,856.9997,state,fb-survey
15661,me,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.5121896,2.4096619,399.2234,state,fb-survey
15662,mi,smoothed_wworried_finances,2022-03-05,2022-03-10,5,35.8341335,1.000941,2295.0071,state,fb-survey
15663,mn,smoothed_wworried_finances,2022-03-05,2022-03-10,5,31.3457726,1.4833958,977.985,state,fb-survey
15664,mo,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.3394816,1.4469647,1104.9256,state,fb-survey
15665,ms,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.7664016,2.1034084,541.3871,state,fb-survey
15666,mt,smoothed_wworried_finances,2022-03-05,2022-03-10,5,33.4407537,2.8502037,273.9887,state,fb-survey
15667,nc,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.7110774,1.1600649,1763.0015,state,fb-survey
15668,nd,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.1577952,3.7386253,170.4509,state,fb-survey
15669,ne,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.6887819,2.4231492,403.9845,state,fb-survey
15670,nh,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.9889754,2.5105837,369.7766,state,fb-survey
15671,nj,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.4424756,1.4209622,1171.9996,state,fb-survey
15672,nm,smoothed_wworried_finances,2022-03-05,2022-03-10,5,40.6343453,2.1564569,518.7367,state,fb-survey
15673,nv,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.6052374,2.3238162,442.9435,state,fb-survey
15674,ny,smoothed_wworried_finances,2022-03-05,2022-03-10,5,40.3744761,0.9442514,2700.0004,state,fb-survey
15675,oh,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.1181547,1.0201613,2216.9981,state,fb-survey
15676,ok,smoothed_wworried_finances,2022-03-05,2022-03-10,5,45.4116474,1.9163,675.0567,state,fb-survey
15677,or,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.8416283,1.5544242,963.0097,state,fb-survey
15678,pa,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.637519,1.0235019,2284.0008,state,fb-survey
15679,ri,smoothed_wworried_finances,2022-03-05,2022-03-10,5,39.4771611,3.6433271,179.9985,state,fb-survey
15680,sc,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.9542842,1.503978,1030.0005,state,fb-survey
15681,sd,smoothed_wworried_finances,2022-03-05,2022-03-10,5,33.8225408,3.1782157,221.5897,state,fb-survey
15682,tn,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.5415671,1.4120468,1187.9897,state,fb-survey
15683,tx,smoothed_wworried_finances,2022-03-05,2022-03-10,5,45.5591464,0.8486303,3444.0021,state,fb-survey
15684,ut,smoothed_wworried_finances,2022-03-05,2022-03-10,5,41.3774215,2.189391,506.0363,state,fb-survey
15685,va,smoothed_wworried_finances,2022-03-05,2022-03-10,5,36.9366935,1.2108747,1588.6798,state,fb-survey
15686,vt,smoothed_wworried_finances,2022-03-05,2022-03-10,5,38.4978131,3.4668086,197.0003,state,fb-survey
15687,wa,smoothed_wworried_finances,2022-03-05,2022-03-10,5,34.9231621,1.2156079,1537.988,state,fb-survey
15688,wi,smoothed_wworried_finances,2022-03-05,2022-03-10,5,33.7712128,1.3767564,1179.9925,state,fb-survey
15689,wv,smoothed_wworried_finances,2022-03-05,2022-03-10,5,44.1620946,2.2430902,490.1007,state,fb-survey
15690,wy,smoothed_wworried_finances,2022-03-05,2022-03-10,5,33.817124,3.9051861,146.757,state,fb-survey
15691,ak,smoothed_wworried_finances,2022-03-06,2022-03-11,5,42.5591429,3.7590997,173.0,state,fb-survey
15692,al,smoothed_wworried_finances,2022-03-06,2022-03-11,5,40.145434,1.6922985,839.0339,state,fb-survey
15693,ar,smoothed_wworried_finances,2022-03-06,2022-03-11,5,42.2047711,2.1371027,534.0756,state,fb-survey
15694,az,smoothed_wworried_finances,2022-03-06,2022-03-11,5,39.3409461,1.4780897,1092.2922,state,fb-survey
15695,ca,smoothed_wworried_finances,2022-03-06,2022-03-11,5,41.4353588,0.7127972,4776.113,state,fb-survey
15696,co,smoothed_wworried_finances,2022-03-06,2022-03-11,5,39.7435009,1.539125,1010.9327,state,fb-survey
15697,ct,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.7419609,1.7257244,789.0,state,fb-survey
15698,de,smoothed_wworried_finances,2022-03-06,2022-03-11,5,31.2330586,3.0040602,238.0,state,fb-survey
15699,fl,smoothed_wworried_finances,2022-03-06,2022-03-11,5,41.2381079,0.8280642,3533.9994,state,fb-survey
15700,ga,smoothed_wworried_finances,2022-03-06,2022-03-11,5,38.5104334,1.3293525,1339.9838,state,fb-survey
15701,hi,smoothed_wworried_finances,2022-03-06,2022-03-11,5,36.8544408,3.2823844,216.0,state,fb-survey
15702,ia,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.1576879,1.759885,753.9321,state,fb-survey
15703,id,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.6400289,2.5668846,356.2404,state,fb-survey
15704,il,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.5076739,1.0298576,2210.0009,state,fb-survey
15705,in,smoothed_wworried_finances,2022-03-06,2022-03-11,5,40.0214477,1.4096488,1208.0,state,fb-survey
15706,ks,smoothed_wworried_finances,2022-03-06,2022-03-11,5,36.0941353,1.9706329,593.9719,state,fb-survey
15707,ky,smoothed_wworried_finances,2022-03-06,2022-03-11,5,40.3489874,1.6408057,893.9972,state,fb-survey
15708,la,smoothed_wworried_finances,2022-03-06,2022-03-11,5,43.9374622,1.8907946,688.9997,state,fb-survey
15709,ma,smoothed_wworried_finances,2022-03-06,2022-03-11,5,38.6977066,1.5161456,1032.001,state,fb-survey
15710,md,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.9683484,1.6491443,865.9997,state,fb-survey
15711,me,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.6224178,2.4065249,405.2234,state,fb-survey
15712,mi,smoothed_wworried_finances,2022-03-06,2022-03-11,5,36.9428251,1.0088087,2289.0062,state,fb-survey
15713,mn,smoothed_wworried_finances,2022-03-06,2022-03-11,5,31.45988,1.4788125,985.9972,state,fb-survey
15714,mo,smoothed_wworried_finances,2022-03-06,2022-03-11,5,35.8358252,1.4432285,1103.9256,state,fb-survey
15715,ms,smoothed_wworried_finances,2022-03-06,2022-03-11,5,39.6925561,2.1096871,537.8286,state,fb-survey
15716,mt,smoothed_wworried_finances,2022-03-06,2022-03-11,5,31.0883918,2.7760785,277.9887,state,fb-survey
15717,nc,smoothed_wworried_finances,2022-03-06,2022-03-11,5,39.8278247,1.1786814,1725.0014,state,fb-survey
15718,nd,smoothed_wworried_finances,2022-03-06,2022-03-11,5,38.4433061,3.7535592,167.9614,state,fb-survey
15719,ne,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.0260617,2.4054123,402.9854,state,fb-survey
15720,nh,smoothed_wworried_finances,2022-03-06,2022-03-11,5,34.4786254,2.3982457,392.7766,state,fb-survey
15721,nj,smoothed_wworried_finances,2022-03-06,2022-03-11,5,39.5340594,1.4245198,1177.9998,state,fb-survey
15722,nm,smoothed_wworried_finances,2022-03-06,2022-03-11,5,40.4278975,2.1779249,507.7364,state,fb-survey
15723,nv,smoothed_wworried_finances,2022-03-06,2022-03-11,5,42.9847188,2.3904587,428.887,state,fb-survey
15724,ny,smoothed_wworried_finances,2022-03-06,2022-03-11,5,39.778061,0.9488044,2661.0007,state,fb-survey
15725,oh,smoothed_wworried_finances,2022-03-06,2022-03-11,5,36.8728861,1.0258147,2212.0007,state,fb-survey
15726,ok,smoothed_wworried_finances,2022-03-06,2022-03-11,5,44.7769867,1.8888739,693.0571,state,fb-survey
15727,or,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.0914515,1.5705198,946.012,state,fb-survey
15728,pa,smoothed_wworried_finances,2022-03-06,2022-03-11,5,40.428748,1.0311677,2265.0009,state,fb-survey
15729,ri,smoothed_wworried_finances,2022-03-06,2022-03-11,5,34.981799,3.5948721,175.999,state,fb-survey
15730,sc,smoothed_wworried_finances,2022-03-06,2022-03-11,5,36.2955069,1.4860659,1047.0003,state,fb-survey
15731,sd,smoothed_wworried_finances,2022-03-06,2022-03-11,5,34.0550647,3.1376711,228.1121,state,fb-survey
15732,tn,smoothed_wworried_finances,2022-03-06,2022-03-11,5,37.7998853,1.4175846,1169.9941,state,fb-survey
15733,tx,smoothed_wworried_finances,2022-03-06,2022-03-11,5,45.2558238,0.8561458,3380.0021,state,fb-survey
15734,ut,smoothed_wworried_finances,2022-03-06,2022-03-11,5,41.4856653,2.1626204,519.0387,state,fb-survey
15735,va,smoothed_wworried_finances,2022-03-06,2022-03-11,5,36.8711945,1.2245675,1552.2059,state,fb-survey
15736,vt,smoothed_wworried_finances,2022-03-06,2022-03-11,5,38.0133083,3.5123664,191.0005,state,fb-survey
15737,wa,smoothed_wworried_finances,2022-03-06,2022-03-11,5,34.4765403,1.2163057,1526.9858,state,fb-survey
15738,wi,smoothed_wworried_finances,2022-03-06,2022-03-11,5,32.8055627,1.3761484,1163.9927,state,fb-survey
15739,wv,smoothed_wworried_finances,2022-03-06,2022-03-11,5,44.1882099,2.2229102,499.1011,state,fb-survey
15740,wy,smoothed_wworried_finances,2022-03-06,2022-03-11,5,35.7293977,3.9422896,147.7546,state,fb-survey
15741,ak,smoothed_wworried_finances,2022-03-07,2022-03-12,5,42.2644407,3.7886527,170.0,state,fb-survey
15742,al,smoothed_wworried_finances,2022-03-07,2022-03-12,5,39.5952468,1.6893762,838.0336,state,fb-survey
15743,ar,smoothed_wworried_finances,2022-03-07,2022-03-12,5,42.1169878,2.1547463,525.0687,state,fb-survey
15744,az,smoothed_wworried_finances,2022-03-07,2022-03-12,5,39.3065189,1.4830619,1084.6461,state,fb-survey
15745,ca,smoothed_wworried_finances,2022-03-07,2022-03-12,5,42.0303179,0.7184648,4720.1159,state,fb-survey
15746,co,smoothed_wworried_finances,2022-03-07,2022-03-12,5,40.4335328,1.546577,1006.9327,state,fb-survey
15747,ct,smoothed_wworried_finances,2022-03-07,2022-03-12,5,40.6183434,1.7429182,794.0,state,fb-survey
15748,de,smoothed_wworried_finances,2022-03-07,2022-03-12,5,28.3897563,2.9730656,230.0,state,fb-survey
15749,fl,smoothed_wworried_finances,2022-03-07,2022-03-12,5,40.9531646,0.8295473,3513.9999,state,fb-survey
15750,ga,smoothed_wworried_finances,2022-03-07,2022-03-12,5,40.0538631,1.3456548,1325.984,state,fb-survey
15751,hi,smoothed_wworried_finances,2022-03-07,2022-03-12,5,35.3014421,3.2745658,213.0,state,fb-survey
15752,ia,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.5447969,1.765929,751.9205,state,fb-survey
15753,id,smoothed_wworried_finances,2022-03-07,2022-03-12,5,35.8143324,2.5061403,366.0026,state,fb-survey
15754,il,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.8053924,1.0394981,2176.001,state,fb-survey
15755,in,smoothed_wworried_finances,2022-03-07,2022-03-12,5,41.3706448,1.4100151,1220.0001,state,fb-survey
15756,ks,smoothed_wworried_finances,2022-03-07,2022-03-12,5,36.5974029,1.9731757,595.9719,state,fb-survey
15757,ky,smoothed_wworried_finances,2022-03-07,2022-03-12,5,42.9051303,1.6741654,873.9963,state,fb-survey
15758,la,smoothed_wworried_finances,2022-03-07,2022-03-12,5,43.3235254,1.9100993,672.9995,state,fb-survey
15759,ma,smoothed_wworried_finances,2022-03-07,2022-03-12,5,39.9414799,1.5216655,1036.0015,state,fb-survey
15760,md,smoothed_wworried_finances,2022-03-07,2022-03-12,5,41.0598088,1.6755627,861.9997,state,fb-survey
15761,me,smoothed_wworried_finances,2022-03-07,2022-03-12,5,39.3214236,2.492681,384.0,state,fb-survey
15762,mi,smoothed_wworried_finances,2022-03-07,2022-03-12,5,38.729377,1.0331802,2223.0063,state,fb-survey
15763,mn,smoothed_wworried_finances,2022-03-07,2022-03-12,5,30.606825,1.4789051,971.0787,state,fb-survey
15764,mo,smoothed_wworried_finances,2022-03-07,2022-03-12,5,36.5111401,1.4484172,1104.9321,state,fb-survey
15765,ms,smoothed_wworried_finances,2022-03-07,2022-03-12,5,41.7547967,2.1418411,530.1418,state,fb-survey
15766,mt,smoothed_wworried_finances,2022-03-07,2022-03-12,5,33.3135832,2.772611,288.9887,state,fb-survey
15767,nc,smoothed_wworried_finances,2022-03-07,2022-03-12,5,39.3934313,1.181954,1709.0013,state,fb-survey
15768,nd,smoothed_wworried_finances,2022-03-07,2022-03-12,5,34.1843234,3.7740068,157.9614,state,fb-survey
15769,ne,smoothed_wworried_finances,2022-03-07,2022-03-12,5,36.1865336,2.4302515,390.9821,state,fb-survey
15770,nh,smoothed_wworried_finances,2022-03-07,2022-03-12,5,35.5336993,2.4298011,388.0,state,fb-survey
15771,nj,smoothed_wworried_finances,2022-03-07,2022-03-12,5,41.0151394,1.4497892,1150.9992,state,fb-survey
15772,nm,smoothed_wworried_finances,2022-03-07,2022-03-12,5,41.4710346,2.2046581,499.3824,state,fb-survey
15773,nv,smoothed_wworried_finances,2022-03-07,2022-03-12,5,43.2432299,2.4034365,424.8841,state,fb-survey
15774,ny,smoothed_wworried_finances,2022-03-07,2022-03-12,5,41.3700324,0.9616201,2623.0008,state,fb-survey
15775,oh,smoothed_wworried_finances,2022-03-07,2022-03-12,5,36.8042235,1.0296142,2194.0004,state,fb-survey
15776,ok,smoothed_wworried_finances,2022-03-07,2022-03-12,5,45.6956355,1.8800471,702.0564,state,fb-survey
15777,or,smoothed_wworried_finances,2022-03-07,2022-03-12,5,38.3018115,1.5855472,940.012,state,fb-survey
15778,pa,smoothed_wworried_finances,2022-03-07,2022-03-12,5,39.6702363,1.0295232,2258.001,state,fb-survey
15779,ri,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.2544705,3.6036794,179.9985,state,fb-survey
15780,sc,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.7288063,1.4880664,1061.0006,state,fb-survey
15781,sd,smoothed_wworried_finances,2022-03-07,2022-03-12,5,35.3658578,3.1729561,227.0482,state,fb-survey
15782,tn,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.0269015,1.4264123,1145.9939,state,fb-survey
15783,tx,smoothed_wworried_finances,2022-03-07,2022-03-12,5,44.6993549,0.8588719,3351.0022,state,fb-survey
15784,ut,smoothed_wworried_finances,2022-03-07,2022-03-12,5,38.1147759,2.1236026,523.0387,state,fb-survey
15785,va,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.3373316,1.2129703,1590.2004,state,fb-survey
15786,vt,smoothed_wworried_finances,2022-03-07,2022-03-12,5,36.7617617,3.4616776,194.0005,state,fb-survey
15787,wa,smoothed_wworried_finances,2022-03-07,2022-03-12,5,36.0363051,1.2310461,1520.9859,state,fb-survey
15788,wi,smoothed_wworried_finances,2022-03-07,2022-03-12,5,33.4932671,1.388743,1154.9931,state,fb-survey
15789,wv,smoothed_wworried_finances,2022-03-07,2022-03-12,5,44.8607555,2.2535972,487.0514,state,fb-survey
15790,wy,smoothed_wworried_finances,2022-03-07,2022-03-12,5,37.031398,4.0524664,141.9892,state,fb-survey
15791,ak,smoothed_wworried_finances,2022-03-08,2022-03-13,5,42.9529196,3.7526532,174.0,state,fb-survey
15792,al,smoothed_wworried_finances,2022-03-08,2022-03-13,5,41.067182,1.7116979,826.0339,state,fb-survey
15793,ar,smoothed_wworried_finances,2022-03-08,2022-03-13,5,42.417301,2.1735728,516.9954,state,fb-survey
